WordOrder	PunctuationPrecedingWord	PunctuationFollowingWord
066913		
066914		
066915		<pm>.</pm>
066916		
066917		
066918		
066919		
066920		
066921		
066922		
066923		
066924		
066925		
066926		
066927		
066928		
066929		
066930		<pm>.</pm>
066931		
066932		
066933		
066934		
066935		
066936		
066937		
066938		
066939		<pm>·</pm>
066940		
066941		
066942		
066943		
066944		
066945		
066946		
066947		
066948		
066949		
066950		
066951		<pm>,</pm>
066952		<pm>·</pm>
066953		
066954		
066955		
066956		
066957		
066958		
066959		
066960		
066961		
066962		<pm>.</pm>
066963		
066964		
066965		
066966		
066967		<pm>,</pm>
066968		
066969		
066970		
066971		
066972		
066973		<pm>,</pm>
066974		
066975		
066976		<pm>,</pm>
066977		
066978		
066979		
066980		
066981		
066982		
066983		
066984		<pm>·</pm>
066985		
066986		
066987		
066988		
066989		
066990		
066991		
066992		
066993		
066994		
066995		
066996		
066997		
066998		
066999		<pm>.</pm><pm>¶</pm>
067000		
067001		
067002		
067003		
067004		
067005		
067006		
067007		
067008		
067009		
067010		
067011		
067012		
067013		
067014		
067015		
067016		<pm>.</pm>
067017		
067018		
067019		
067020		
067021		
067022		
067023		
067024		
067025		
067026		
067027		<pm>·</pm>
067028		<pm>,</pm>
067029		
067030		
067031		
067032		
067033		
067034		
067035		
067036		
067037		
067038		
067039		
067040		
067041		
067042		
067043		
067044		<pm>,</pm>
067045		
067046		
067047		
067048		
067049		
067050		
067051		
067052		
067053		
067054		
067055		
067056		<pm>·</pm>
067057	<pm>‡</pm>	
067058		
067059		
067060	<pm>‡</pm>	
067061		
067062		
067063		<pm>;</pm>
067064	<pm>‡</pm>	
067065		
067066		
067067		
067068		
067069	<pm>‡</pm>	
067070		
067071		
067072		
067073		
067074		
067075		
067076	<pm>‡</pm>	
067077		
067078		
067079		
067080		
067081		
067082		
067083		<pm>.</pm><pm>¶</pm>
067084		
067085		
067086		
067087		
067088		
067089		
067090		
067091		
067092		
067093		
067094		
067095		
067096		
067097		
067098		
067099		<pm>,</pm>
067100		
067101		
067102		
067103		
067104		
067105		
067106		
067107		
067108		
067109		<pm>,</pm>
067110		
067111		
067112		
067113		
067114		
067115		
067116		
067117		
067118		
067119		
067120		<pm>.</pm>
067121		
067122		
067123		<pm>,</pm>
067124		<pm>,</pm>
067125		
067126		
067127		
067128		
067129		
067130		
067131		
067132		
067133		
067134		
067135		
067136		
067137		
067138		
067139		
067140		
067141		<pm>,</pm>
067142		
067143		
067144		
067145		
067146		
067147		
067148		
067149		
067150		
067151		
067152		
067153		
067154		
067155		
067156		
067157		
067158		
067159		
067160		
067161		
067162		
067163		<pm>.</pm>
067164		
067165		
067166		
067167		
067168		
067169		
067170		
067171		
067172		
067173		<pm>,</pm>
067174		
067175		
067176		
067177		
067178		
067179		
067180		
067181		
067182		
067183		
067184		
067185		
067186		
067187		<pm>.</pm>
067188		
067189		
067190		
067191		
067192		
067193		
067194		
067195		
067196		
067197		<pm>,</pm>
067198		
067199		
067200		
067201		
067202		
067203		
067204		
067205		
067206		
067207		
067208		
067209		
067210		
067211		
067212		<pm>.</pm>
067213		
067214		
067215		
067216		
067217		
067218		
067219		
067220		
067221		
067222		
067223		
067224		
067225		<pm>,</pm>
067226		
067227		
067228		
067229		
067230		
067231		
067232		<pm>.</pm>
067233		
067234		
067235		
067236		
067237		
067238		
067239		<pm>·</pm>
067240		
067241		
067242		
067243		
067244		
067245		
067246		<pm>,</pm>
067247		
067248		
067249		
067250		
067251		
067252		
067253		
067254		
067255		
067256		
067257		
067258		
067259		<pm>,</pm>
067260		
067261		
067262		
067263		
067264		
067265		
067266		
067267		<pm>.</pm>
067268		
067269		
067270		
067271		
067272		
067273		
067274		
067275		<pm>,</pm>
067276		
067277		
067278		
067279		
067280		<pm>,</pm>
067281		<pm>,</pm>
067282		
067283		
067284		<pm>,</pm>
067285		
067286		
067287		
067288		
067289		
067290		
067291		
067292		
067293		
067294		
067295		
067296		
067297		
067298		<pm>.</pm><pm>¶</pm>
067299		
067300		
067301		
067302		
067303		
067304		
067305		
067306		
067307		
067308		
067309		
067310		
067311		
067312		
067313		
067314		
067315		<pm>,</pm>
067316		
067317		
067318		
067319		<pm>,</pm>
067320		
067321		
067322		
067323		
067324		
067325		
067326		
067327		
067328		
067329		<pm>.</pm>
067330		
067331		
067332		
067333		<pm>·</pm>
067334		<pm>,</pm>
067335		
067336		
067337		
067338		
067339		
067340		
067341		
067342		<pm>,</pm>
067343		
067344		
067345		
067346		
067347		
067348		
067349		
067350		
067351		
067352		
067353		
067354		
067355		<pm>;</pm>
067356		
067357		
067358		
067359		
067360		
067361		
067362		
067363		
067364		
067365		
067366		<pm>;</pm>
067367		
067368		
067369		
067370		
067371		
067372		
067373		
067374		
067375		
067376		<pm>;</pm>
067377		
067378		
067379		
067380		
067381		
067382		<pm>.</pm>
067383		
067384		
067385		
067386		
067387		
067388		
067389		
067390		
067391		<pm>,</pm>
067392		
067393		
067394		
067395		
067396		
067397		
067398		
067399		<pm>.</pm>
067400		
067401		
067402		
067403		
067404		
067405		
067406		
067407		
067408		<pm>.</pm><pm>¶</pm>
067409		
067410		
067411		
067412		
067413		
067414		
067415		
067416		
067417		
067418		
067419		
067420		
067421		
067422		
067423		<pm>.</pm>
067424		
067425		
067426		
067427		
067428		<pm>·</pm>
067429		
067430		<pm>,</pm>
067431		
067432		
067433		
067434		
067435		<pm>;</pm>
067436		
067437		
067438		<pm>·</pm>
067439		<pm>,</pm>
067440		<pm>.</pm>
067441		
067442		
067443		
067444		
067445		<pm>·</pm>
067446		
067447		
067448		
067449		
067450		
067451		
067452		
067453		<pm>;</pm>
067454		
067455		
067456		
067457		
067458		
067459		
067460		
067461		
067462		
067463		
067464		
067465		
067466		
067467		<pm>.</pm>
067468		
067469		
067470		
067471		
067472		
067473		
067474		
067475		
067476		<pm>·</pm>
067477		
067478		
067479		
067480		
067481		
067482		
067483		
067484		
067485		
067486		
067487		
067488		
067489		
067490		<pm>,</pm>
067491		
067492		
067493		
067494		
067495		
067496		
067497		
067498		
067499		
067500		
067501		
067502		
067503		
067504		<pm>.</pm><pm>¶</pm>
067505		
067506		
067507		
067508		
067509		
067510		
067511		
067512		
067513		
067514		
067515		
067516		
067517		
067518		<pm>.</pm>
067519		
067520		
067521		
067522		
067523		
067524		
067525		
067526		<pm>,</pm>
067527		
067528		
067529		
067530		
067531		
067532		
067533		<pm>,</pm>
067534		
067535		
067536		
067537		
067538		<pm>.</pm>
067539		
067540		
067541		
067542		
067543		
067544		<pm>,</pm>
067545		
067546		
067547		
067548		
067549		<pm>,</pm>
067550		
067551		
067552		
067553		
067554		
067555		
067556		
067557		
067558		
067559		
067560		
067561		
067562		
067563		<pm>,</pm>
067564		
067565		
067566		
067567		
067568		
067569		
067570		
067571		
067572		<pm>.</pm>
067573		
067574		
067575		
067576		
067577		
067578		
067579		
067580		
067581		
067582		
067583		
067584		
067585		
067586		
067587		
067588		<pm>,</pm>
067589		
067590		
067591		<pm>.</pm><pm>¶</pm>
067592		
067593		
067594		
067595		
067596		
067597		
067598		
067599		
067600		<pm>,</pm>
067601		
067602		
067603		
067604		
067605		<pm>,</pm>
067606		
067607		
067608		
067609		
067610		
067611		
067612		
067613		
067614		
067615		
067616		
067617		
067618		
067619		
067620		<pm>.</pm>
067621		
067622		
067623		
067624		
067625		
067626		
067627		
067628		
067629		
067630		
067631		
067632		
067633		
067634		<pm>·</pm>
067635		
067636		
067637		
067638		
067639		
067640		
067641		
067642		
067643		
067644		
067645		
067646		
067647		
067648		
067649		<pm>.</pm>
067650		
067651		
067652		
067653		
067654		
067655		
067656		
067657		
067658		
067659		
067660		<pm>.</pm>
067661		
067662		
067663		
067664		
067665		
067666		
067667		
067668		
067669		
067670		
067671		
067672		
067673		
067674		
067675		
067676		
067677		
067678		
067679		
067680		
067681		
067682		
067683		
067684		
067685		<pm>.</pm>
067686		
067687		
067688		
067689		
067690		
067691		
067692		
067693		
067694		
067695		<pm>·</pm>
067696		
067697		
067698		
067699		
067700		
067701		
067702		
067703		
067704		
067705		
067706		
067707		
067708		
067709		
067710		
067711		
067712		
067713		
067714		<pm>,</pm>
067715		
067716		
067717		
067718		
067719		<pm>.</pm>
067720		
067721		
067722		
067723		
067724		
067725		
067726		
067727		
067728		
067729		
067730		
067731		
067732		
067733		<pm>,</pm>
067734		
067735		
067736		
067737		
067738		
067739		
067740		<pm>.</pm>
067741		
067742		
067743		
067744		
067745		
067746		
067747		
067748		
067749		
067750		
067751		
067752		
067753		
067754		
067755		
067756		
067757		
067758		
067759		
067760		
067761		
067762		
067763		<pm>.</pm>
067764		
067765		
067766		
067767		
067768		
067769		
067770		
067771		
067772		
067773		
067774		
067775		<pm>,</pm>
067776		
067777		
067778		
067779		
067780		
067781		<pm>.</pm><pm>¶</pm>
067782		
067783		
067784		
067785		
067786		
067787		
067788		<pm>.</pm>
067789		
067790		
067791		
067792		
067793		
067794		<pm>·</pm>
067795		
067796		
067797		
067798		
067799		
067800		
067801		
067802		
067803		
067804		<pm>,</pm>
067805		
067806		
067807		
067808		
067809		
067810		
067811		
067812		
067813		
067814		
067815		
067816		
067817		
067818		
067819		
067820		
067821		
067822		<pm>.</pm>
067823		
067824		
067825		
067826		
067827		
067828		
067829		<pm>·</pm>
067830		
067831		
067832		
067833		
067834		
067835		<pm>.</pm>
067836		
067837		
067838		
067839		
067840		
067841		
067842		
067843		
067844		
067845		
067846		
067847		
067848		<pm>·</pm>
067849		
067850		
067851		
067852		
067853		
067854		
067855		
067856		
067857		
067858		
067859		
067860		
067861		
067862		
067863		
067864		
067865		
067866		<pm>.</pm>
067867		
067868		
067869		
067870		
067871		
067872		
067873		
067874		
067875		
067876		
067877		
067878		
067879		
067880		
067881		
067882		
067883		
067884		
067885		<pm>.</pm><pm>¶</pm>
067886		
067887		
067888		
067889		
067890		
067891		
067892		
067893		<pm>.</pm>
067894		
067895		
067896		
067897		
067898		
067899		
067900		
067901		
067902		<pm>,</pm>
067903		
067904		
067905		
067906		
067907		<pm>,</pm>
067908		
067909		
067910		
067911		
067912		
067913		
067914		
067915		
067916		
067917		<pm>·</pm>
067918		
067919		<pm>,</pm>
067920		
067921		
067922		
067923		
067924		
067925		
067926		
067927		
067928		<pm>.</pm>
067929		
067930		
067931		
067932		
067933		
067934		
067935		
067936		
067937		
067938		
067939		<pm>,</pm>
067940		
067941		
067942		
067943		
067944		
067945		<pm>·</pm>
067946		
067947		<pm>,</pm>
067948		
067949		
067950		
067951		
067952		
067953		
067954		
067955		
067956		
067957		<pm>.</pm>
067958		
067959		
067960		
067961		
067962		
067963		
067964		
067965		
067966		
067967		
067968		
067969		
067970		
067971		
067972		
067973		<pm>·</pm>
067974		
067975		
067976		
067977		
067978		
067979		
067980		
067981		<pm>.</pm>
067982		
067983		
067984		
067985		
067986		<pm>,</pm>
067987		
067988		
067989		
067990		
067991		
067992		
067993		
067994		<pm>·</pm>
067995		
067996		
067997		
067998		
067999		
068000		
068001		
068002		
068003		
068004		
068005		
068006		<pm>,</pm>
068007		<pm>,</pm>
068008		
068009		
068010		
068011		
068012		<pm>,</pm>
068013		
068014		
068015		
068016		<pm>,</pm>
068017		
068018		
068019		
068020		<pm>.</pm>
068021		
068022		
068023		
068024		
068025		
068026		
068027		
068028		
068029		
068030		
068031		
068032		
068033		
068034		
068035		
068036		
068037		
068038		<pm>.</pm>
068039		
068040		
068041		
068042		
068043		
068044		
068045		
068046		
068047		<pm>,</pm>
068048		
068049		
068050		
068051		
068052		
068053		<pm>,</pm>
068054		
068055		
068056		
068057		
068058		
068059		
068060		
068061		
068062		
068063		
068064		
068065		
068066		
068067		
068068		
068069		
068070		<pm>.</pm><pm>¶</pm>
068071		
068072		
068073		
068074		
068075		
068076		
068077		
068078		
068079		
068080		
068081		
068082		
068083		
068084		
068085		<pm>,</pm>
068086		
068087		
068088		
068089		
068090		
068091		
068092		
068093		
068094		
068095		<pm>.</pm>
068096		
068097		
068098		
068099		
068100		
068101		
068102		
068103		
068104		<pm>·</pm>
068105		
068106		
068107		
068108		
068109		
068110		
068111		
068112		
068113		
068114		
068115		<pm>.</pm>
068116		
068117		<pm>,</pm>
068118		<pm>,</pm>
068119		
068120		
068121		
068122		
068123		<pm>,</pm>
068124		
068125		
068126		
068127		<pm>,</pm>
068128		
068129		
068130		
068131		
068132		
068133		<pm>,</pm>
068134		
068135		
068136		
068137		
068138		
068139		
068140		
068141		
068142		
068143		<pm>.</pm>
068144		
068145		
068146		
068147		
068148		
068149		
068150		
068151		
068152		
068153		
068154		<pm>,</pm>
068155		
068156		
068157		
068158		
068159		
068160		<pm>,</pm>
068161		
068162		
068163		
068164		
068165		
068166		
068167		
068168		
068169		
068170		
068171		
068172		
068173		
068174		<pm>,</pm>
068175		
068176		
068177		
068178		
068179		<pm>,</pm>
068180		
068181		
068182		
068183		
068184		
068185		<pm>.</pm>
068186		
068187		
068188		
068189		
068190		
068191		
068192		
068193		
068194		
068195		
068196		
068197		
068198		
068199		
068200		<pm>,</pm>
068201		
068202		
068203		
068204		
068205		
068206		
068207		
068208		<pm>.</pm><pm>¶</pm>
068209		
068210		
068211		
068212		
068213		
068214		
068215		
068216		
068217		
068218		
068219		
068220		
068221		
068222		<pm>.</pm>
068223		
068224		
068225		
068226		
068227		
068228		
068229		
068230		
068231		
068232		
068233		
068234		
068235		
068236		
068237		
068238		
068239		
068240		
068241		
068242		
068243		
068244		
068245		<pm>,</pm>
068246		
068247		
068248		
068249		
068250		
068251		
068252		
068253		
068254		
068255		
068256		<pm>.</pm>
068257		
068258		
068259		
068260		
068261		
068262		
068263		
068264		
068265		
068266		
068267		
068268		
068269		
068270		
068271		<pm>.</pm>
068272		
068273		
068274		
068275		
068276		
068277		
068278		
068279		
068280		
068281		
068282		
068283		
068284		
068285		
068286		
068287		
068288		
068289		
068290		<pm>,</pm>
068291		
068292		
068293		
068294		
068295		<pm>·</pm>
068296		
068297		
068298		
068299		
068300		
068301		
068302		
068303		
068304		
068305		
068306		
068307		
068308		
068309		
068310		
068311		<pm>·</pm>
068312		
068313		
068314		
068315		
068316		
068317		
068318		
068319		
068320		
068321		
068322		
068323		
068324		
068325		
068326		
068327		
068328		
068329		
068330		
068331		
068332		<pm>.</pm>
068333		
068334		
068335		
068336		
068337		
068338		
068339		
068340		
068341		
068342		
068343		
068344		
068345		
068346		
068347		
068348		
068349		<pm>.</pm>
068350		
068351		
068352		
068353		<pm>·</pm>
068354		
068355		
068356		
068357		<pm>;</pm>
068358		
068359		
068360		<pm>·</pm>
068361		
068362		
068363		
068364		<pm>,</pm>
068365		<pm>.</pm>
068366		
068367		
068368		
068369		
068370		
068371		
068372		
068373		
068374		
068375		
068376		
068377		
068378		
068379		
068380		
068381		
068382		
068383		
068384		
068385		
068386		
068387		
068388		<pm>·</pm>
068389		
068390		
068391		
068392		
068393		
068394		
068395		
068396		
068397		
068398		<pm>,</pm>
068399		
068400		
068401		
068402		
068403		
068404		
068405		
068406		
068407		<pm>.</pm>
068408		
068409		
068410		
068411		
068412		
068413		
068414		
068415		<pm>.</pm>
068416		
068417		
068418		
068419		
068420		
068421		
068422		
068423		
068424		
068425		
068426		
068427		
068428		
068429		
068430		
068431		
068432		
068433		<pm>,</pm>
068434		
068435		
068436		
068437		
068438		
068439		
068440		
068441		
068442		
068443		
068444		
068445		
068446		
068447		
068448		
068449		
068450		
068451		
068452		
068453		
068454		
068455		
068456		<pm>,</pm>
068457		
068458		
068459		
068460		<pm>.</pm>
068461		
068462		
068463		
068464		
068465		
068466		
068467		
068468		
068469		
068470		
068471		
068472		
068473		
068474		
068475		
068476		
068477		
068478		
068479		
068480		
068481		<pm>·</pm>
068482		
068483		
068484		
068485		
068486		
068487		
068488		
068489		<pm>,</pm>
068490		
068491		
068492		<pm>,</pm>
068493		
068494		
068495		
068496		
068497		
068498		
068499		
068500		
068501		
068502		
068503		<pm>.</pm>
068504		
068505		
068506		
068507		
068508		<pm>·</pm>
068509		
068510		
068511		
068512		
068513		
068514		
068515		
068516		
068517		
068518		
068519		
068520		<pm>,</pm>
068521		
068522		
068523		
068524		<pm>,</pm>
068525		
068526		
068527		
068528		
068529		<pm>.</pm><pm>¶</pm>
068530		
068531		
068532		
068533		
068534		
068535		
068536		
068537		
068538		<pm>.</pm>
068539		
068540		
068541		
068542		
068543		
068544		
068545		
068546		
068547		
068548		
068549		
068550		
068551		
068552		
068553		
068554		
068555		
068556		
068557		
068558		
068559		
068560		
068561		
068562		
068563		
068564		
068565		
068566		
068567		
068568		
068569		
068570		
068571		
068572		
068573		
068574		<pm>.</pm>
068575		
068576		
068577		
068578		
068579		
068580		
068581		
068582		
068583		
068584		
068585		
068586		<pm>,</pm>
068587		
068588		
068589		
068590		
068591		
068592		
068593		<pm>.</pm>
068594		
068595		
068596		
068597		
068598		
068599		
068600		
068601		
068602		
068603		
068604		
068605		<pm>.</pm>
068606		
068607		
068608		
068609		
068610		
068611		
068612		
068613		
068614		
068615		
068616		
068617		
068618		
068619		
068620		
068621		
068622		
068623		<pm>.</pm>
068624		
068625		
068626		
068627		
068628		
068629		
068630		
068631		
068632		
068633		
068634		
068635		
068636		
068637		
068638		
068639		<pm>.</pm>
068640		
068641		
068642		
068643		
068644		
068645		
068646		
068647		
068648		
068649		
068650		
068651		<pm>,</pm>
068652		
068653		
068654		
068655		
068656		
068657		
068658		
068659		
068660		
068661		
068662		
068663		
068664		
068665		
068666		
068667		
068668		
068669		
068670		
068671		<pm>.</pm>
068672		
068673		
068674		
068675		
068676		
068677		
068678		
068679		
068680		
068681		
068682		
068683		
068684		<pm>,</pm>
068685		
068686		
068687		
068688		
068689		
068690		
068691		
068692		
068693		
068694		
068695		
068696		
068697		
068698		
068699		
068700		
068701		
068702		
068703		<pm>.</pm>
068704		
068705		
068706		
068707		
068708		
068709		
068710		
068711		
068712		
068713		
068714		
068715		
068716		
068717		
068718		
068719		
068720		
068721		
068722		<pm>.</pm>
068723		
068724		
068725		
068726		
068727		
068728		
068729		
068730		
068731		
068732		<pm>·</pm>
068733		
068734		
068735		
068736		
068737		
068738		
068739		
068740		
068741		<pm>,</pm>
068742		
068743		
068744		
068745		
068746		
068747		
068748		
068749		
068750		
068751		
068752		
068753		
068754		
068755		<pm>.</pm>
068756		
068757		
068758		
068759		
068760		
068761		
068762		<pm>,</pm>
068763		
068764		
068765		
068766		
068767		
068768		
068769		
068770		<pm>.</pm>
068771		
068772		
068773		
068774		
068775		
068776		<pm>,</pm>
068777		
068778		
068779		
068780		
068781		
068782		
068783		
068784		
068785		
068786		
068787		
068788		<pm>.</pm>
068789		
068790		
068791		
068792		
068793		
068794		
068795		
068796		
068797		
068798		
068799		
068800		
068801		<pm>.</pm>
068802		
068803		
068804		
068805		
068806		
068807		
068808		
068809		
068810		
068811		
068812		
068813		
068814		
068815		
068816		<pm>·</pm>
068817		
068818		
068819		
068820		<pm>.</pm>
068821		
068822		
068823		
068824		
068825		
068826		
068827		
068828		
068829		
068830		
068831		
068832		
068833		<pm>·</pm>
068834		<pm>,</pm>
068835		
068836		<pm>·</pm>
068837		
068838		
068839		<pm>;</pm>
068840		
068841		
068842		
068843		
068844		
068845		
068846		
068847		<pm>·</pm>
068848		
068849		
068850		
068851		
068852		
068853		
068854		
068855		<pm>;</pm>
068856		
068857		
068858		
068859		
068860		
068861		
068862		
068863		
068864		
068865		
068866		<pm>;</pm>
068867		
068868		
068869		
068870		
068871		
068872		
068873		
068874		
068875		
068876		
068877		
068878		
068879		<pm>,</pm>
068880		
068881		
068882		
068883		<pm>.</pm>
068884		
068885		
068886		
068887		
068888		
068889		
068890		
068891		
068892		
068893		
068894		
068895		
068896		
068897		
068898		
068899		
068900		<pm>.</pm>
068901		
068902		
068903		
068904		
068905		
068906		
068907		<pm>,</pm>
068908		
068909		
068910		
068911		
068912		
068913		
068914		<pm>·</pm>
068915		
068916		
068917		
068918		
068919		
068920		<pm>,</pm>
068921		
068922		
068923		
068924		
068925		
068926		
068927		<pm>.</pm>
068928		
068929		
068930		
068931		
068932		
068933		
068934		<pm>.</pm>
068935		
068936		
068937		
068938		
068939		<pm>·</pm>
068940		
068941		
068942		
068943		
068944		
068945		<pm>,</pm>
068946		
068947		
068948		
068949		
068950		
068951		
068952		
068953		
068954		<pm>.</pm>
068955		
068956		
068957		
068958		
068959		
068960		
068961		
068962		
068963		
068964		
068965		
068966		
068967		
068968		
068969		<pm>,</pm>
068970		
068971		
068972		
068973		<pm>·</pm>
068974		
068975		
068976		
068977		
068978		
068979		
068980		<pm>.</pm>
068981		
068982		
068983		
068984		
068985		
068986		<pm>·</pm>
068987		
068988		
068989		
068990		
068991		
068992		<pm>;</pm>
068993		
068994		
068995		
068996		
068997		
068998		
068999		
069000		
069001		
069002		
069003		
069004		
069005		
069006		
069007		
069008		
069009		<pm>.</pm>
069010		
069011		
069012		
069013		
069014		
069015		
069016		
069017		
069018		
069019		
069020		
069021		
069022		
069023		
069024		
069025		
069026		
069027		
069028		
069029		<pm>.</pm>
069030		
069031		
069032		
069033		
069034		
069035		
069036		
069037		
069038		<pm>·</pm>
069039		
069040		
069041		
069042		
069043		
069044		
069045		
069046		
069047		
069048		
069049		<pm>.</pm>
069050		
069051		
069052		
069053		
069054		
069055		
069056		
069057		
069058		
069059		
069060		
069061		
069062		
069063		
069064		
069065		
069066		
069067		
069068		
069069		
069070		
069071		
069072		
069073		<pm>,</pm>
069074		
069075		
069076		
069077		
069078		
069079		<pm>,</pm>
069080		
069081		
069082		
069083		
069084		
069085		
069086		
069087		<pm>,</pm>
069088		
069089		
069090		
069091		
069092		
069093		
069094		
069095		
069096		
069097		
069098		
069099		
069100		<pm>·</pm>
069101		
069102		
069103		
069104		
069105		
069106		<pm>·</pm>
069107		
069108		
069109		
069110		<pm>,</pm>
069111		
069112		
069113		
069114		
069115		
069116		<pm>,</pm>
069117		
069118		
069119		
069120		
069121		<pm>.</pm>
069122		
069123		
069124		
069125		
069126		
069127		
069128		
069129		
069130		
069131		
069132		
069133		
069134		
069135		
069136		
069137		
069138		
069139		
069140		<pm>.</pm>
069141		
069142		
069143		
069144		
069145		
069146		
069147		
069148		
069149		
069150		
069151		
069152		
069153		
069154		
069155		
069156		
069157		
069158		<pm>·</pm>
069159	<pm>‡</pm>	
069160		
069161		
069162		
069163		
069164		
069165	<pm>‡</pm>	
069166		
069167		
069168		
069169		<pm>,</pm>
069170		
069171		<pm>;</pm>
069172	<pm>‡</pm>	
069173		
069174		
069175		
069176		
069177		
069178	<pm>‡</pm>	
069179		
069180		
069181		
069182		
069183		
069184		<pm>,</pm>
069185	<pm>‡</pm>	
069186		
069187		
069188		
069189		
069190		<pm>,</pm>
069191	<pm>‡</pm>	
069192		
069193		
069194		
069195		<pm>.</pm><pm>¶</pm>
069196		
069197		
069198		
069199		
069200		
069201		
069202		
069203		
069204		
069205		
069206		
069207		
069208		
069209		
069210		
069211		
069212		
069213		
069214		
069215		
069216		
069217		
069218		
069219		<pm>·</pm>
069220		
069221		
069222		
069223		
069224		
069225		
069226		
069227		
069228		
069229		
069230		
069231		
069232		
069233		<pm>,</pm>
069234		
069235		
069236		
069237		
069238		
069239		
069240		
069241		
069242		
069243		
069244		
069245		
069246		<pm>,</pm>
069247		
069248		
069249		
069250		
069251		
069252		
069253		
069254		
069255		
069256		
069257		
069258		
069259		<pm>.</pm>
069260		
069261		
069262		
069263		
069264		<pm>.</pm>
069265		
069266		
069267		
069268		
069269		
069270		
069271		<pm>,</pm>
069272		
069273		
069274		
069275		<pm>·</pm>
069276	<pm>‡</pm>	
069277		
069278		
069279		<pm>,</pm>
069280	<pm>‡</pm>	
069281		
069282		
069283		
069284		
069285		
069286		<pm>·</pm>
069287	<pm>‡</pm>	
069288		
069289		
069290		<pm>,</pm>
069291		
069292		<pm>,</pm>
069293	<pm>‡</pm>	
069294		
069295		
069296		
069297		
069298		<pm>;</pm>
069299	<pm>‡</pm>	
069300		
069301		
069302		
069303		
069304		
069305		<pm>;</pm><pm>¶</pm>
069306		
069307		
069308		
069309		
069310		
069311		
069312		<pm>,</pm>
069313		
069314		
069315		
069316		
069317		
069318		
069319		
069320		
069321		
069322		
069323		
069324		
069325		<pm>.</pm>
069326		
069327		
069328		
069329		
069330		
069331		
069332		
069333		<pm>;</pm>
069334		
069335		
069336		
069337		
069338		
069339		
069340		
069341		
069342		<pm>,</pm>
069343		
069344		
069345		
069346		
069347		
069348		
069349		<pm>,</pm>
069350		
069351		
069352		
069353		
069354		
069355		
069356		
069357		
069358		
069359		<pm>.</pm><pm>¶</pm>
069360		
069361		
069362		
069363		
069364		
069365		
069366		
069367		
069368		
069369		
069370		
069371		
069372		<pm>.</pm>
069373		
069374		
069375		
069376		
069377		
069378		
069379		
069380		
069381		
069382		
069383		
069384		
069385		
069386		
069387		
069388		
069389		
069390		
069391		
069392		
069393		<pm>·</pm>
069394		
069395		
069396		
069397		
069398		
069399		
069400		
069401		
069402		
069403		
069404		
069405		
069406		
069407		
069408		<pm>.</pm>
069409		
069410		
069411		
069412		
069413		
069414		
069415		
069416		
069417		
069418		
069419		
069420		
069421		
069422		
069423		
069424		
069425		
069426		
069427		<pm>.</pm>
069428		
069429		
069430		
069431		
069432		
069433		
069434		
069435		
069436		
069437		
069438		
069439		
069440		<pm>,</pm>
069441		
069442		
069443		
069444		
069445		
069446		
069447		<pm>·</pm>
069448		
069449		<pm>,</pm>
069450		
069451		
069452		
069453		<pm>.</pm>
069454		
069455		
069456		
069457		
069458		
069459		
069460		<pm>·</pm>
069461		<pm>,</pm>
069462		
069463		
069464		
069465		
069466		
069467		<pm>.</pm>
069468		
069469		
069470		
069471		<pm>.</pm><pm>¶</pm>
069472		
069473		
069474		
069475		
069476		
069477		
069478		<pm>.</pm><pm>¶</pm>
069479		
069480		
069481		
069482		
069483		
069484		
069485		
069486		
069487		
069488		
069489		
069490		
069491		
069492		<pm>,</pm>
069493		
069494		
069495		
069496		
069497		
069498		
069499		
069500		
069501		
069502		
069503		
069504		
069505		<pm>.</pm>
069506		
069507		
069508		
069509		
069510		
069511		
069512		
069513		
069514		
069515		
069516		
069517		<pm>.</pm>
069518		
069519		
069520		
069521		
069522		
069523		
069524		
069525		
069526		<pm>,</pm>
069527		
069528		
069529		
069530		
069531		
069532		
069533		
069534		<pm>.</pm><pm>¶</pm>
069535		
069536		
069537		
069538		
069539		
069540		
069541		
069542		<pm>.</pm>
069543		
069544		
069545		
069546		
069547		
069548		
069549		
069550		
069551		
069552		
069553		
069554		<pm>.</pm>
069555		
069556		
069557		
069558		
069559		
069560		
069561		
069562		
069563		
069564		
069565		
069566		
069567		
069568		
069569		
069570		
069571		
069572		
069573		
069574		<pm>.</pm>
069575		
069576		
069577		
069578		
069579		
069580		
069581		
069582		
069583		
069584		<pm>,</pm>
069585		
069586		
069587		
069588		
069589		
069590		<pm>·</pm>
069591		
069592		
069593		
069594		
069595		
069596		
069597		
069598		<pm>.</pm><pm>¶</pm>
069599		
069600		
069601		
069602		
069603		
069604		
069605		
069606		
069607		
069608		
069609		
069610		
069611		
069612		
069613		
069614		<pm>,</pm>
069615		
069616		
069617		
069618		
069619		<pm>,</pm>
069620		
069621		
069622		
069623		
069624		
069625		
069626		
069627		<pm>·</pm>
069628		
069629		
069630		
069631		
069632		
069633		
069634		
069635		
069636		<pm>.</pm>
069637		
069638		
069639		
069640		
069641		
069642		
069643		
069644		
069645		
069646		
069647		<pm>.</pm>
069648		
069649		
069650		
069651		
069652		
069653		
069654		
069655		
069656		
069657		
069658		
069659		
069660		
069661		
069662		
069663		<pm>,</pm>
069664		
069665		
069666		
069667		
069668		<pm>.</pm>
069669		
069670		
069671		
069672		
069673		
069674		
069675		
069676		
069677		
069678		
069679		
069680		<pm>,</pm>
